deputyName,expenseType,amount,year,month,day,sellerName,partyAcronym,stateAcronym
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6400,2023,november,6,NOVACAR LOCADORA DE VEICULOS LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2500,2023,december,6,Novacar Locadora de Veículos Ltda,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6400,2023,december,6,Novacar Locadora de Veículos Ltda,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6400,2023,april,10,NOVACAR LOCADORA DE VEICULOS LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6400,2023,may,2,NOVACAR LOCADORA DE VEICULOS LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6400,2023,june,9,NOVACAR LOCADORA DE VEICULOS LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6400,2023,july,3,NOVACAR LOCADORA DE VEICULOS LTDA,PL,SP
Adilson Barroso,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6400,2023,august,2,NOVACAR LOCADORA DE VEICULOS LTDA,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,63,2023,october,23,ALLPARK EMPREEND. PARTIC. E SERV. S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,march,15,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,february,27,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,february,26,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,february,26,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,march,15,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,march,24,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,march,21,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,february,27,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,march,21,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,march,21,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,march,24,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,march,24,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,march,24,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.7,2023,march,21,CONC. RODOVIAS DO INTERIOR PAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.4,2023,march,15,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.8,2023,march,6,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.8,2023,february,26,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,24,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.8,2023,march,15,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,6,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.8,2023,march,23,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.8,2023,march,21,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,february,26,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,6,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,23,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.7,2023,march,6,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.7,2023,march,23,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.7,2023,february,27,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,26,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,15,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.7,2023,march,24,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.7,2023,march,21,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.4,2023,february,26,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,23,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.4,2023,march,15,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.7,2023,february,26,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.8,2023,march,6,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.8,2023,march,24,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.8,2023,february,27,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,21,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,15,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.4,2023,february,27,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.4,2023,march,21,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.8,2023,march,21,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.4,2023,march,6,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.4,2023,march,23,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.7,2023,march,6,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.4,2023,march,24,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.7,2023,march,15,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,february,27,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.4,2023,march,24,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.7,2023,march,24,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.8,2023,march,15,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,21,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.4,2023,march,21,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.7,2023,march,21,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.7,2023,march,23,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.4,2023,march,6,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.8,2023,march,24,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,11.7,2023,march,15,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.4,2023,march,23,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,2.8,2023,march,23,CONCESSIONARIA DO RODOANEL OESTE S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.8,2023,march,6,Eixo SP - CENTROVIAS,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.8,2023,march,23,Eixo SP - CENTROVIAS,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,5.9,2023,march,6,Eixo SP - CENTROVIAS,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,5.8,2023,march,6,Eixo SP - CENTROVIAS,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.8,2023,march,15,Eixo SP - CENTROVIAS,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.8,2023,march,23,Eixo SP - CENTROVIAS,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,5.9,2023,march,6,Eixo SP - CENTROVIAS,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,5.9,2023,march,23,Eixo SP - CENTROVIAS,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,5.9,2023,march,15,Eixo SP - CENTROVIAS,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,5.9,2023,march,23,Eixo SP - CENTROVIAS,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,21,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,february,14,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,21,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,15,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,17,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,february,16,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,9,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,february,27,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,7,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,20,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,february,16,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,24,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,17,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,27,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,27,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,14,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,february,16,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,february,26,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,february,13,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,11,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,2,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,7,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.8,2023,march,14,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10,2023,february,24,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10,2023,february,24,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,856.79,2023,october,3,SEM PARAR INSTITUIÇÃO DE PAGAMENTO LTDA,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,858.44,2023,september,30,SEM PARAR INSTITUIÇÃO DE PAGAMENTO LTDA,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,747.81,2023,november,3,SEM PARAR INSTITUIÇÃO DE PAGAMENTO LTDA,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,895.94,2023,december,3,SEM PARAR INSTITUIÇÃO DE PAGAMENTO LTDA,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,93,2023,march,2,Smartpark Ribeirão Preto,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,77,2023,february,15,Smartpark Ribeirão Preto,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.7,2023,february,24,TRIANGULO DO SOL AUTO-ESTRADAS S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,20.7,2023,march,23,TRIANGULO DO SOL AUTO-ESTRADAS S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.4,2023,february,24,TRIANGULO DO SOL AUTO-ESTRADAS S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,16.8,2023,march,6,TRIANGULO DO SOL AUTO-ESTRADAS S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,16.8,2023,march,23,TRIANGULO DO SOL AUTO-ESTRADAS S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,16.8,2023,february,24,TRIANGULO DO SOL AUTO-ESTRADAS S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,16.8,2023,february,24,TRIANGULO DO SOL AUTO-ESTRADAS S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.7,2023,march,23,TRIANGULO DO SOL AUTO-ESTRADAS S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.4,2023,february,24,TRIANGULO DO SOL AUTO-ESTRADAS S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,20.7,2023,march,23,TRIANGULO DO SOL AUTO-ESTRADAS S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.7,2023,march,23,TRIANGULO DO SOL AUTO-ESTRADAS S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,16.8,2023,march,23,TRIANGULO DO SOL AUTO-ESTRADAS S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,10.7,2023,february,24,TRIANGULO DO SOL AUTO-ESTRADAS S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,29.92,2023,september,22,UBER DO BRASIL TECNOLOGIA LTDA.,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,march,21,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,march,15,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,march,24,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,february,26,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,march,21,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.9,2023,february,16,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.2,2023,march,6,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,march,24,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,march,24,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,march,24,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,march,15,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.9,2023,february,16,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.9,2023,february,16,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,february,27,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,march,21,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,february,27,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,15.6,2023,march,6,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,march,21,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,15.6,2023,march,15,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,9.9,2023,february,16,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.2,2023,march,6,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,7.2,2023,march,15,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,8.9,2023,february,26,VIAPAULISTA S/A,PL,SP
Adilson Barroso,SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO,15.6,2023,march,6,VIAPAULISTA S/A,PL,SP
Adilson Barroso,PASSAGEM AÉREA - SIGEPA,480.46,2023,september,12,AZUL,PL,SP
Adilson Barroso,PASSAGEM AÉREA - SIGEPA,1483.54,2023,september,21,AZUL,PL,SP
Adilson Barroso,PASSAGEM AÉREA - SIGEPA,1740.24,2023,september,29,AZUL,PL,SP
Adilson Barroso,PASSAGEM AÉREA - SIGEPA,480.46,2023,september,12,AZUL,PL,SP
Adilson Barroso,PASSAGEM AÉREA - SIGEPA,479.24,2023,july,17,AZUL,PL,SP
Adilson Barroso,PASSAGEM AÉREA - SIGEPA,1485.3,2023,april,20,AZUL,PL,SP
Adilson Barroso,PASSAGEM AÉREA - SIGEPA,810.18,2023,february,22,AZUL,PL,SP
Adilson Barroso,PASSAGEM AÉREA - SIGEPA,1210.87,2023,september,1,AZUL,PL,SP
Adilson Barroso,PASSAGEM AÉREA - SIGEPA,1483.54,2023,september,14,AZUL,PL,SP
Adilson Barroso,PASSAGEM AÉREA - SIGEPA,1484.43,2023,september,1,AZUL,PL,SP
Adilson Barroso,PASSAGEM AÉREA - SIGEPA,1483.54,2023,august,28,AZUL,PL,SP
Adilson Barroso,PASSAGEM AÉREA - SIGEPA,846.11,2023,august,1,GOL,PL,SP
